,DATE,WEATHER,TEMPC,WIND
88590,2016-04-23 19,normal,16.1,8.0
88591,2016-04-23 20,normal,15.0,5.0
88592,2016-04-23 21,normal,14.4,11.0
88593,2016-04-23 22,normal,13.9,10.0
88595,2016-04-23 23,normal,,
88596,2016-04-24 00,normal,11.7,8.0
88597,2016-04-24 01,normal,10.6,8.0
88598,2016-04-24 02,normal,10.0,10.0
88599,2016-04-24 03,normal,9.4,7.0
88600,2016-04-24 04,normal,8.3,9.0
88601,2016-04-24 05,normal,8.9,11.0
88602,2016-04-24 06,normal,8.9,9.0
88603,2016-04-24 07,normal,10.0,6.0
88604,2016-04-24 08,normal,11.1,7.0
88605,2016-04-24 09,normal,12.8,8.0
88606,2016-04-24 10,normal,14.4,
88607,2016-04-24 11,normal,16.1,0.0
88608,2016-04-24 12,normal,16.7,3.0
88609,2016-04-24 13,normal,18.9,8.0
88610,2016-04-24 14,normal,18.9,5.0
88611,2016-04-24 15,normal,20.0,0.0
88612,2016-04-24 16,normal,17.2,
88613,2016-04-24 17,normal,14.4,6.0
88614,2016-04-24 18,normal,12.8,7.0
88615,2016-04-24 19,normal,12.2,6.0
88616,2016-04-24 20,normal,11.7,5.0
88617,2016-04-24 21,normal,11.1,0.0
88618,2016-04-24 22,normal,11.1,3.0
88620,2016-04-24 23,normal,,
88621,2016-04-25 00,normal,10.6,3.0
88622,2016-04-25 01,normal,11.1,3.0
88623,2016-04-25 02,normal,11.7,3.0
88624,2016-04-25 03,normal,11.1,0.0
88625,2016-04-25 04,normal,11.7,0.0
88626,2016-04-25 05,normal,12.2,3.0
88627,2016-04-25 06,normal,12.8,0.0
88628,2016-04-25 07,normal,13.9,6.0
88629,2016-04-25 08,normal,15.0,6.0
88630,2016-04-25 09,normal,16.1,8.0
88631,2016-04-25 10,normal,18.3,8.0
88632,2016-04-25 11,normal,18.3,6.0
88633,2016-04-25 12,normal,17.8,6.0
88634,2016-04-25 13,normal,18.9,3.0
88635,2016-04-25 14,normal,18.9,5.0
88636,2016-04-25 15,normal,19.4,8.0
88637,2016-04-25 16,normal,18.9,6.0
88638,2016-04-25 17,normal,17.2,
88639,2016-04-25 18,normal,16.1,5.0
88640,2016-04-25 19,normal,15.0,0.0
88641,2016-04-25 20,normal,15.0,0.0
88642,2016-04-25 21,normal,14.4,6.0
88643,2016-04-25 22,normal,13.9,0.0
88645,2016-04-25 23,normal,,
88646,2016-04-26 00,normal,12.8,6.0
88647,2016-04-26 01,normal,12.8,10.0
88651,2016-04-26 02,rain,11.1,9.0
88653,2016-04-26 03,normal,10.6,7.0
88654,2016-04-26 04,fog,11.1,0.0
88656,2016-04-26 05,fog,11.1,6.0
88657,2016-04-26 06,fog,11.7,5.0
88658,2016-04-26 07,fog,11.7,5.0
88659,2016-04-26 08,fog,13.3,5.0
88663,2016-04-26 09,fog,13.3,7.0
88664,2016-04-26 10,fog,13.3,7.0
88667,2016-04-26 11,fog,13.9,7.0
88669,2016-04-26 12,normal,13.9,6.0
88670,2016-04-26 13,normal,15.6,8.0
88671,2016-04-26 14,fog,13.3,10.0
88675,2016-04-26 15,rain,11.1,5.0
88677,2016-04-26 16,fog,10.6,6.0
88678,2016-04-26 17,fog,10.6,9.0
88680,2016-04-26 18,normal,9.4,8.0
88682,2016-04-26 19,normal,8.3,10.0
88684,2016-04-26 20,normal,8.3,10.0
88685,2016-04-26 21,normal,8.9,10.0
88686,2016-04-26 22,normal,8.3,8.0
88689,2016-04-26 23,normal,,
88692,2016-04-27 00,normal,8.3,7.0
88694,2016-04-27 01,normal,7.8,0.0
88695,2016-04-27 02,normal,7.8,6.0
88696,2016-04-27 03,normal,8.3,0.0
88697,2016-04-27 04,normal,8.3,7.0
88698,2016-04-27 05,normal,8.3,7.0
88699,2016-04-27 06,normal,9.4,6.0
88700,2016-04-27 07,normal,10.0,6.0
88701,2016-04-27 08,normal,10.6,3.0
88702,2016-04-27 09,normal,11.1,0.0
88703,2016-04-27 10,normal,11.7,0.0
88704,2016-04-27 11,normal,13.3,0.0
88705,2016-04-27 12,normal,14.4,3.0
88706,2016-04-27 13,normal,15.0,0.0
88707,2016-04-27 14,normal,16.7,3.0
88708,2016-04-27 15,normal,15.0,7.0
88709,2016-04-27 16,normal,14.4,8.0
88710,2016-04-27 17,normal,12.8,9.0
88711,2016-04-27 18,normal,12.2,5.0
88712,2016-04-27 19,normal,12.2,5.0
88713,2016-04-27 20,normal,12.2,6.0
88714,2016-04-27 21,normal,12.2,6.0
88715,2016-04-27 22,normal,11.7,5.0
88717,2016-04-27 23,normal,,
88718,2016-04-28 00,normal,11.1,0.0
88719,2016-04-28 01,normal,10.6,3.0
88720,2016-04-28 02,normal,10.6,11.0
88721,2016-04-28 03,normal,9.4,7.0
88722,2016-04-28 04,normal,8.9,6.0
88723,2016-04-28 05,normal,8.9,6.0
88724,2016-04-28 06,normal,9.4,5.0
88725,2016-04-28 07,normal,10.0,6.0
88726,2016-04-28 08,normal,11.7,0.0
88727,2016-04-28 09,normal,12.2,7.0
88728,2016-04-28 10,normal,13.3,3.0
88729,2016-04-28 11,normal,14.4,6.0
88730,2016-04-28 12,normal,13.3,7.0
88731,2016-04-28 13,normal,12.8,8.0
88732,2016-04-28 14,normal,12.8,6.0
88733,2016-04-28 15,normal,12.8,
88734,2016-04-28 16,normal,11.7,5.0
88735,2016-04-28 17,normal,10.6,9.0
88736,2016-04-28 18,normal,10.0,
88737,2016-04-28 19,normal,10.0,3.0
88738,2016-04-28 20,normal,10.0,0.0
88739,2016-04-28 21,normal,10.0,3.0
88740,2016-04-28 22,normal,9.4,0.0
88742,2016-04-28 23,normal,,
88743,2016-04-29 00,normal,9.4,0.0
88744,2016-04-29 01,normal,9.4,0.0
88745,2016-04-29 02,normal,10.0,5.0
88746,2016-04-29 03,normal,10.0,5.0
88747,2016-04-29 04,normal,9.4,7.0
88748,2016-04-29 05,normal,10.0,6.0
88749,2016-04-29 06,normal,9.4,9.0
88750,2016-04-29 07,normal,10.0,5.0
88751,2016-04-29 08,normal,11.1,5.0
88752,2016-04-29 09,normal,12.2,10.0
88753,2016-04-29 10,normal,12.8,10.0
88754,2016-04-29 11,normal,13.9,10.0
88755,2016-04-29 12,normal,13.3,
88756,2016-04-29 13,normal,13.9,8.0
88757,2016-04-29 14,normal,12.8,8.0
88758,2016-04-29 15,normal,12.2,3.0
88759,2016-04-29 16,normal,11.1,7.0
88760,2016-04-29 17,normal,11.1,5.0
88761,2016-04-29 18,rain,8.3,5.0
88762,2016-04-29 19,normal,8.9,7.0
88763,2016-04-29 20,normal,9.4,6.0
88764,2016-04-29 21,rain,7.8,6.0
88765,2016-04-29 22,normal,7.2,6.0
88767,2016-04-29 23,normal,,
88768,2016-04-30 00,normal,8.9,5.0
88769,2016-04-30 01,normal,8.9,7.0
88770,2016-04-30 02,normal,8.3,7.0
88771,2016-04-30 03,normal,8.3,3.0
88772,2016-04-30 04,normal,8.3,5.0
88773,2016-04-30 05,normal,8.9,3.0
88774,2016-04-30 06,normal,9.4,8.0
88775,2016-04-30 07,normal,10.6,3.0
88776,2016-04-30 08,normal,11.7,3.0
88777,2016-04-30 09,normal,13.3,7.0
88778,2016-04-30 10,normal,15.6,6.0
88779,2016-04-30 11,normal,16.7,8.0
88780,2016-04-30 12,normal,16.7,
88781,2016-04-30 13,normal,16.7,7.0
88782,2016-04-30 14,normal,17.8,3.0
88783,2016-04-30 15,normal,16.1,6.0
88784,2016-04-30 16,normal,13.9,9.0
88785,2016-04-30 17,normal,12.8,5.0
88786,2016-04-30 18,normal,11.7,7.0
88787,2016-04-30 19,normal,11.1,3.0
88788,2016-04-30 20,normal,10.6,8.0
88789,2016-04-30 21,normal,10.0,8.0
88790,2016-04-30 22,normal,10.0,
88792,2016-04-30 23,normal,,
88793,2016-05-01 00,normal,10.0,
88794,2016-05-01 01,normal,10.0,6.0
88795,2016-05-01 02,normal,10.0,0.0
88796,2016-05-01 03,normal,10.0,0.0
88797,2016-05-01 04,normal,10.0,3.0
88798,2016-05-01 05,normal,10.0,0.0
88799,2016-05-01 06,normal,9.4,7.0
88800,2016-05-01 07,rain,8.9,0.0
88801,2016-05-01 08,rain,8.3,3.0
88803,2016-05-01 09,rain,8.9,6.0
88808,2016-05-01 10,rain,8.3,6.0
88809,2016-05-01 11,rain,8.3,
88811,2016-05-01 12,normal,8.9,6.0
88814,2016-05-01 13,normal,8.9,6.0
88815,2016-05-01 14,normal,9.4,3.0
88817,2016-05-01 15,rain,8.9,7.0
88820,2016-05-01 16,rain,8.9,6.0
88824,2016-05-01 17,fog,8.3,9.0
88829,2016-05-01 18,fog,8.3,9.0
88830,2016-05-01 19,fog,7.2,9.0
88831,2016-05-01 20,normal,7.2,7.0
88832,2016-05-01 21,normal,7.2,6.0
88833,2016-05-01 22,fog,7.8,0.0
88835,2016-05-01 23,normal,,
88837,2016-05-02 00,fog,7.2,5.0
88838,2016-05-02 01,fog,7.2,0.0
88843,2016-05-02 02,fog,7.2,5.0
88846,2016-05-02 03,fog,7.8,3.0
88847,2016-05-02 04,fog,7.8,5.0
88849,2016-05-02 05,fog,7.8,3.0
88850,2016-05-02 06,fog,8.3,7.0
88853,2016-05-02 07,fog,8.9,0.0
88855,2016-05-02 08,fog,9.4,3.0
88860,2016-05-02 09,fog,11.1,6.0
88863,2016-05-02 10,fog,11.1,0.0
88864,2016-05-02 11,normal,11.7,0.0
88865,2016-05-02 12,fog,12.8,0.0
88867,2016-05-02 13,normal,13.3,3.0
88869,2016-05-02 14,fog,13.9,3.0
88871,2016-05-02 15,fog,14.4,0.0
88872,2016-05-02 16,fog,15.0,3.0
88876,2016-05-02 17,fog,15.0,3.0
88877,2016-05-02 18,fog,14.4,0.0
88878,2016-05-02 19,normal,13.3,0.0
88879,2016-05-02 20,normal,13.9,0.0
88880,2016-05-02 21,normal,13.9,3.0
88881,2016-05-02 22,rain,13.9,0.0
88884,2016-05-02 23,normal,,
88889,2016-05-03 00,rain,11.7,0.0
88895,2016-05-03 01,rain,11.7,6.0
88898,2016-05-03 02,rain,11.7,5.0
88901,2016-05-03 03,rain,11.7,5.0
88903,2016-05-03 04,rain,11.1,6.0
88908,2016-05-03 05,rain,11.1,6.0
88910,2016-05-03 06,rain,11.1,7.0
88911,2016-05-03 07,rain,11.1,7.0
88912,2016-05-03 08,rain,11.1,8.0
88915,2016-05-03 09,rain,10.6,10.0
88918,2016-05-03 10,fog,11.1,8.0
88919,2016-05-03 11,normal,11.1,10.0
88920,2016-05-03 12,normal,10.6,8.0
88921,2016-05-03 13,fog,11.1,10.0
88923,2016-05-03 14,normal,11.7,7.0
88924,2016-05-03 15,normal,12.2,9.0
88926,2016-05-03 16,normal,12.2,8.0
88928,2016-05-03 17,fog,11.7,7.0
88933,2016-05-03 18,fog,11.1,5.0
88936,2016-05-03 19,normal,11.1,5.0
88938,2016-05-03 20,fog,11.1,3.0
88939,2016-05-03 21,fog,11.1,3.0
88940,2016-05-03 22,fog,11.1,5.0
88942,2016-05-03 23,normal,,
88944,2016-05-04 00,fog,10.6,5.0
88946,2016-05-04 01,fog,10.0,5.0
88947,2016-05-04 02,normal,10.0,0.0
88951,2016-05-04 03,normal,10.0,3.0
88952,2016-05-04 04,normal,10.0,9.0
88954,2016-05-04 05,rain,9.4,7.0
88956,2016-05-04 06,normal,10.0,7.0
88957,2016-05-04 07,normal,10.6,7.0
88958,2016-05-04 08,normal,10.6,13.0
88959,2016-05-04 09,normal,10.6,14.0
88961,2016-05-04 10,normal,10.0,11.0
88962,2016-05-04 11,normal,10.0,14.0
88963,2016-05-04 12,normal,10.0,8.0
88964,2016-05-04 13,normal,9.4,11.0
88966,2016-05-04 14,normal,10.6,13.0
88969,2016-05-04 15,normal,10.0,5.0
88972,2016-05-04 16,normal,10.0,13.0
88974,2016-05-04 17,fog,10.0,5.0
88976,2016-05-04 18,normal,10.0,9.0
88977,2016-05-04 19,normal,10.0,11.0
88978,2016-05-04 20,normal,10.0,10.0
88979,2016-05-04 21,normal,9.4,8.0
88980,2016-05-04 22,normal,9.4,10.0
88982,2016-05-04 23,normal,,
88983,2016-05-05 00,normal,8.9,8.0
88984,2016-05-05 01,normal,8.9,6.0
88986,2016-05-05 02,normal,8.3,5.0
88989,2016-05-05 03,normal,8.3,6.0
88992,2016-05-05 04,normal,8.3,8.0
88993,2016-05-05 05,fog,8.3,7.0
88994,2016-05-05 06,normal,8.9,11.0
88996,2016-05-05 07,fog,8.9,6.0
88997,2016-05-05 08,normal,10.0,6.0
88998,2016-05-05 09,normal,10.6,7.0
88999,2016-05-05 10,normal,11.1,10.0
89000,2016-05-05 11,normal,12.2,8.0
89001,2016-05-05 12,normal,12.2,8.0
89003,2016-05-05 13,normal,13.9,10.0
89004,2016-05-05 14,normal,13.3,9.0
89005,2016-05-05 15,normal,13.3,11.0
89006,2016-05-05 16,normal,13.3,8.0
89007,2016-05-05 17,normal,13.3,11.0
89009,2016-05-05 18,normal,12.8,10.0
89010,2016-05-05 19,normal,12.2,8.0
89013,2016-05-05 20,normal,12.2,9.0
89014,2016-05-05 21,normal,12.2,8.0
89015,2016-05-05 22,normal,11.7,9.0
89017,2016-05-05 23,normal,,
89018,2016-05-06 00,normal,11.1,13.0
89019,2016-05-06 01,rain,10.0,7.0
89021,2016-05-06 02,rain,9.4,8.0
89022,2016-05-06 03,normal,8.9,7.0
89024,2016-05-06 04,rain,8.9,0.0
89028,2016-05-06 05,rain,8.9,7.0
89030,2016-05-06 06,normal,8.9,14.0
89035,2016-05-06 07,rain,8.9,10.0
89039,2016-05-06 08,rain,9.4,11.0
89045,2016-05-06 09,rain,9.4,8.0
89050,2016-05-06 10,normal,9.4,9.0
89052,2016-05-06 11,fog,10.0,9.0
89055,2016-05-06 12,fog,10.6,7.0
89057,2016-05-06 13,normal,11.1,
89058,2016-05-06 14,normal,11.7,6.0
89059,2016-05-06 15,normal,11.7,13.0
89060,2016-05-06 16,normal,11.7,8.0
89062,2016-05-06 17,normal,11.1,10.0
89063,2016-05-06 18,fog,10.6,8.0
89064,2016-05-06 19,fog,10.0,8.0
89065,2016-05-06 20,normal,10.0,8.0
89066,2016-05-06 21,normal,10.0,7.0
89067,2016-05-06 22,normal,10.0,7.0
89070,2016-05-06 23,normal,,
89071,2016-05-07 00,fog,10.0,6.0
89074,2016-05-07 01,fog,9.4,7.0
89079,2016-05-07 02,fog,9.4,5.0
89082,2016-05-07 03,fog,9.4,5.0
89083,2016-05-07 04,fog,8.9,9.0
89084,2016-05-07 05,normal,9.4,8.0
89085,2016-05-07 06,normal,9.4,8.0
89088,2016-05-07 07,fog,10.0,6.0
89089,2016-05-07 08,normal,10.6,0.0
89090,2016-05-07 09,normal,11.1,6.0
89092,2016-05-07 10,normal,12.2,5.0
89094,2016-05-07 11,normal,13.3,5.0
89095,2016-05-07 12,normal,12.8,6.0
89096,2016-05-07 13,normal,13.9,8.0
89098,2016-05-07 14,normal,13.9,5.0
89100,2016-05-07 15,normal,13.9,3.0
89102,2016-05-07 16,normal,14.4,3.0
89104,2016-05-07 17,normal,14.4,5.0
89107,2016-05-07 18,normal,13.3,3.0
89109,2016-05-07 19,normal,12.2,0.0
89110,2016-05-07 20,normal,11.1,0.0
89111,2016-05-07 21,normal,11.1,0.0
89114,2016-05-07 22,normal,10.6,0.0
89116,2016-05-07 23,normal,,
89117,2016-05-08 00,normal,11.1,5.0
89118,2016-05-08 01,normal,10.0,0.0
89119,2016-05-08 02,normal,10.0,0.0
89120,2016-05-08 03,fog,10.0,0.0
89121,2016-05-08 04,fog,10.6,0.0
89122,2016-05-08 05,normal,11.1,
89126,2016-05-08 06,rain,10.0,0.0
89131,2016-05-08 07,fog,11.1,3.0
89133,2016-05-08 08,fog,11.7,0.0
89135,2016-05-08 09,normal,12.8,5.0
89138,2016-05-08 10,normal,16.1,5.0
89140,2016-05-08 11,normal,17.2,9.0
89141,2016-05-08 12,normal,18.3,15.0
89142,2016-05-08 13,normal,17.8,16.0
89143,2016-05-08 14,normal,17.8,11.0
89144,2016-05-08 15,normal,17.8,
89145,2016-05-08 16,normal,17.8,10.0
89146,2016-05-08 17,normal,17.2,7.0
89147,2016-05-08 18,normal,16.1,3.0
89148,2016-05-08 19,normal,15.0,0.0
89149,2016-05-08 20,normal,13.9,3.0
89150,2016-05-08 21,normal,14.4,3.0
89151,2016-05-08 22,normal,13.9,6.0
89153,2016-05-08 23,normal,,
89154,2016-05-09 00,normal,12.2,3.0
89155,2016-05-09 01,normal,12.2,0.0
89156,2016-05-09 02,normal,11.1,5.0
89157,2016-05-09 03,normal,12.2,3.0
89158,2016-05-09 04,normal,12.8,
89159,2016-05-09 05,normal,12.8,0.0
89160,2016-05-09 06,normal,13.3,0.0
89161,2016-05-09 07,normal,14.4,3.0
89162,2016-05-09 08,normal,16.7,6.0
89163,2016-05-09 09,normal,19.4,7.0
89164,2016-05-09 10,normal,21.1,6.0
89165,2016-05-09 11,normal,21.7,10.0
89166,2016-05-09 12,normal,21.7,
89167,2016-05-09 13,normal,22.2,7.0
89168,2016-05-09 14,normal,21.7,6.0
89169,2016-05-09 15,normal,21.7,7.0
89170,2016-05-09 16,normal,21.1,3.0
89171,2016-05-09 17,normal,20.0,6.0
89172,2016-05-09 18,normal,18.9,5.0
89173,2016-05-09 19,normal,18.3,0.0
89174,2016-05-09 20,normal,17.8,
89175,2016-05-09 21,normal,16.7,7.0
89176,2016-05-09 22,normal,15.0,13.0
89178,2016-05-09 23,normal,,
89179,2016-05-10 00,normal,12.2,7.0
89180,2016-05-10 01,normal,11.7,9.0
89181,2016-05-10 02,normal,10.6,6.0
89182,2016-05-10 03,normal,10.6,7.0
89183,2016-05-10 04,normal,10.6,5.0
89184,2016-05-10 05,normal,10.6,5.0
89185,2016-05-10 06,normal,11.7,3.0
89186,2016-05-10 07,normal,12.8,0.0
89187,2016-05-10 08,normal,13.9,3.0
89188,2016-05-10 09,normal,15.0,5.0
89189,2016-05-10 10,normal,16.1,0.0
89190,2016-05-10 11,normal,16.7,5.0
89191,2016-05-10 12,normal,16.7,6.0
89192,2016-05-10 13,normal,15.0,5.0
89193,2016-05-10 14,normal,15.0,5.0
89194,2016-05-10 15,normal,15.6,6.0
89195,2016-05-10 16,normal,15.6,5.0
89196,2016-05-10 17,normal,15.0,3.0
89197,2016-05-10 18,normal,14.4,
89198,2016-05-10 19,normal,14.4,
89199,2016-05-10 20,normal,13.9,5.0
89200,2016-05-10 21,normal,13.9,7.0
89201,2016-05-10 22,normal,13.3,5.0
89203,2016-05-10 23,normal,,
89204,2016-05-11 00,normal,11.7,3.0
89205,2016-05-11 01,normal,11.1,0.0
89206,2016-05-11 02,normal,11.1,5.0
89207,2016-05-11 03,normal,10.6,0.0
89208,2016-05-11 04,normal,10.0,0.0
89209,2016-05-11 05,normal,11.7,0.0
89210,2016-05-11 06,normal,14.4,5.0
89211,2016-05-11 07,normal,16.7,5.0
89212,2016-05-11 08,normal,17.8,0.0
89213,2016-05-11 09,normal,19.4,3.0
89214,2016-05-11 10,normal,22.2,0.0
89215,2016-05-11 11,normal,23.3,6.0
89216,2016-05-11 12,normal,23.3,3.0
89217,2016-05-11 13,normal,23.3,3.0
89218,2016-05-11 14,normal,23.3,0.0
89219,2016-05-11 15,normal,23.3,7.0
89220,2016-05-11 16,normal,22.2,8.0
89221,2016-05-11 17,normal,21.7,3.0
89222,2016-05-11 18,normal,20.0,0.0
89223,2016-05-11 19,normal,20.0,5.0
89224,2016-05-11 20,normal,19.4,0.0
89225,2016-05-11 21,normal,18.3,0.0
89226,2016-05-11 22,normal,17.8,0.0
89228,2016-05-11 23,normal,,
89229,2016-05-12 00,normal,16.1,0.0
89230,2016-05-12 01,normal,16.7,0.0
89231,2016-05-12 02,normal,15.0,0.0
89232,2016-05-12 03,normal,15.0,3.0
89233,2016-05-12 04,normal,13.9,0.0
89234,2016-05-12 05,normal,14.4,0.0
89235,2016-05-12 06,normal,17.2,7.0
89236,2016-05-12 07,normal,18.3,9.0
89237,2016-05-12 08,normal,19.4,8.0
89238,2016-05-12 09,normal,20.6,5.0
89239,2016-05-12 10,normal,23.3,5.0
89240,2016-05-12 11,normal,25.0,3.0
89241,2016-05-12 12,normal,26.1,0.0
89242,2016-05-12 15,normal,23.3,3.0
89243,2016-05-12 16,normal,23.3,0.0
89244,2016-05-12 17,normal,22.2,8.0
89245,2016-05-12 18,normal,18.9,5.0
89246,2016-05-12 19,normal,16.2,
89247,2016-05-12 20,normal,15.2,
89248,2016-05-12 21,normal,15.0,
89249,2016-05-12 22,normal,14.7,
89250,2016-05-12 23,normal,14.4,
89251,2016-05-13 01,normal,14.4,
89252,2016-05-13 02,normal,14.4,
89253,2016-05-13 03,normal,14.4,
89254,2016-05-13 04,normal,15.0,
89255,2016-05-13 05,normal,15.6,
89256,2016-05-13 06,normal,17.1,
89257,2016-05-13 07,normal,17.5,
89258,2016-05-13 08,normal,18.3,
89259,2016-05-13 09,normal,17.3,
89260,2016-05-13 10,normal,17.6,
89261,2016-05-13 11,normal,17.4,
89262,2016-05-13 12,normal,17.4,
89263,2016-05-13 13,normal,16.6,
89264,2016-05-13 14,normal,16.1,
89265,2016-05-13 15,normal,16.1,
89266,2016-05-13 16,normal,16.4,
89267,2016-05-13 18,normal,17.5,
89268,2016-05-13 19,normal,17.2,
89269,2016-05-13 20,normal,17.0,
89271,2016-05-13 23,normal,,
89272,2016-05-14 00,normal,15.0,
89273,2016-05-14 01,normal,14.0,
89274,2016-05-14 02,normal,13.9,
89275,2016-05-14 03,normal,13.5,
89276,2016-05-14 04,normal,15.0,
89277,2016-05-14 05,normal,16.0,
89278,2016-05-14 06,normal,18.0,
89279,2016-05-14 07,normal,18.6,
89280,2016-05-14 08,normal,21.0,
89281,2016-05-14 12,normal,22.0,
89282,2016-05-14 13,normal,20.0,
89283,2016-05-14 14,normal,19.0,
89284,2016-05-14 15,normal,21.0,
89285,2016-05-14 16,normal,21.0,
89286,2016-05-14 17,normal,18.0,
89287,2016-05-14 18,normal,17.0,
89288,2016-05-14 19,normal,16.0,
89289,2016-05-14 20,normal,16.0,
89291,2016-05-14 23,normal,,
89292,2016-05-15 00,normal,13.0,
89293,2016-05-15 01,normal,12.0,
89294,2016-05-15 02,normal,11.0,
89295,2016-05-15 03,normal,10.0,
89296,2016-05-15 05,normal,10.2,
89297,2016-05-15 06,normal,11.1,
89298,2016-05-15 07,normal,12.2,
89299,2016-05-15 08,normal,12.7,
89300,2016-05-15 09,normal,14.0,
89301,2016-05-15 10,normal,12.2,
89302,2016-05-15 11,normal,11.8,
89303,2016-05-15 12,normal,13.0,
89304,2016-05-15 13,normal,13.0,
89305,2016-05-15 14,normal,13.0,
89306,2016-05-15 15,normal,13.0,
89307,2016-05-15 16,normal,12.0,
89308,2016-05-15 17,normal,12.0,
89309,2016-05-15 18,normal,10.0,
89310,2016-05-15 19,normal,10.0,
89311,2016-05-15 20,normal,9.0,
89312,2016-05-15 21,normal,8.0,
89313,2016-05-15 22,normal,8.0,
89315,2016-05-15 23,normal,,
89316,2016-05-16 00,normal,7.0,
89317,2016-05-16 01,normal,7.0,
89318,2016-05-16 02,normal,6.0,
89319,2016-05-16 03,normal,6.0,
89320,2016-05-16 04,normal,6.0,
89321,2016-05-16 05,normal,8.0,
89322,2016-05-16 06,normal,8.0,
89323,2016-05-16 07,normal,9.0,
89324,2016-05-16 08,normal,9.0,
89325,2016-05-16 09,normal,11.0,
89326,2016-05-16 10,normal,13.0,
89327,2016-05-16 11,normal,15.0,
89328,2016-05-16 12,normal,16.0,
89329,2016-05-16 13,normal,17.0,
89330,2016-05-16 14,normal,18.0,
89331,2016-05-16 15,normal,19.0,
89332,2016-05-16 16,normal,19.0,
89333,2016-05-16 17,normal,18.0,8.0
89334,2016-05-16 18,normal,17.8,9.0
89335,2016-05-16 19,normal,16.0,3.0
89336,2016-05-16 20,normal,16.1,5.0
89337,2016-05-16 21,normal,15.6,
89338,2016-05-16 22,normal,16.1,6.0
89340,2016-05-16 23,normal,,
89341,2016-05-17 00,normal,13.9,3.0
89342,2016-05-17 01,normal,13.0,
89343,2016-05-17 02,normal,13.0,
89344,2016-05-17 03,normal,13.0,
89345,2016-05-17 04,normal,13.0,
89346,2016-05-17 05,normal,13.0,
89347,2016-05-17 06,normal,14.0,
89348,2016-05-17 07,normal,15.0,
89349,2016-05-17 08,normal,16.0,
89350,2016-05-17 09,normal,17.0,
89351,2016-05-17 10,normal,16.0,
89352,2016-05-17 11,normal,18.0,
89353,2016-05-17 12,normal,18.0,
89354,2016-05-17 13,normal,17.0,
89355,2016-05-17 14,normal,15.6,3.0
89356,2016-05-17 15,normal,15.6,
89357,2016-05-17 16,normal,14.4,5.0
89358,2016-05-17 17,normal,14.4,0.0
89359,2016-05-17 18,normal,13.3,6.0
89360,2016-05-17 19,normal,13.3,6.0
89361,2016-05-17 20,normal,13.0,
89362,2016-05-17 21,normal,13.0,
89363,2016-05-17 22,normal,13.0,
89365,2016-05-17 23,normal,,
89366,2016-05-18 00,normal,12.0,
89367,2016-05-18 01,normal,11.0,
89368,2016-05-18 02,normal,11.0,
89369,2016-05-18 03,normal,12.0,
89370,2016-05-18 04,normal,12.0,
89371,2016-05-18 05,normal,12.0,
89372,2016-05-18 06,normal,13.0,
89373,2016-05-18 07,normal,14.0,
89374,2016-05-18 08,normal,15.0,
89375,2016-05-18 09,normal,16.0,
89376,2016-05-18 10,normal,17.0,
89377,2016-05-18 11,normal,18.0,
89378,2016-05-18 12,normal,20.0,
89379,2016-05-18 13,normal,19.0,
89380,2016-05-18 14,normal,18.0,
89381,2016-05-18 15,normal,17.0,
89382,2016-05-18 16,normal,15.0,
89383,2016-05-18 17,normal,14.4,5.0
89384,2016-05-18 18,normal,14.4,3.0
89385,2016-05-18 19,normal,13.9,5.0
89386,2016-05-18 20,normal,13.9,0.0
89387,2016-05-18 21,normal,12.8,0.0
89388,2016-05-18 22,normal,12.8,0.0
89390,2016-05-18 23,normal,,
89391,2016-05-19 00,normal,12.8,0.0
89392,2016-05-19 01,normal,12.8,0.0
89393,2016-05-19 02,normal,12.8,0.0
89394,2016-05-19 03,normal,12.8,0.0
89395,2016-05-19 04,normal,12.8,0.0
89396,2016-05-19 05,normal,13.9,0.0
89397,2016-05-19 06,normal,14.4,0.0
89398,2016-05-19 07,normal,15.6,0.0
89399,2016-05-19 08,normal,16.7,0.0
89400,2016-05-19 09,normal,18.9,3.0
89401,2016-05-19 10,normal,19.4,0.0
89402,2016-05-19 11,normal,21.7,0.0
89403,2016-05-19 12,normal,20.6,3.0
89404,2016-05-19 13,normal,20.0,6.0
89405,2016-05-19 14,normal,18.3,6.0
89406,2016-05-19 15,normal,17.8,8.0
89407,2016-05-19 16,normal,17.2,0.0
89408,2016-05-19 17,normal,17.2,3.0
89409,2016-05-19 18,normal,15.6,0.0
89410,2016-05-19 19,normal,14.4,0.0
89411,2016-05-19 20,normal,13.9,0.0
89412,2016-05-19 21,normal,13.9,0.0
89413,2016-05-19 22,normal,15.0,0.0
89415,2016-05-19 23,normal,,
89416,2016-05-20 00,normal,14.4,6.0
89417,2016-05-20 01,normal,14.4,3.0
89418,2016-05-20 02,normal,14.4,5.0
89419,2016-05-20 03,normal,12.2,3.0
89420,2016-05-20 04,normal,12.2,3.0
89421,2016-05-20 05,normal,12.8,0.0
89422,2016-05-20 06,normal,13.9,3.0
89423,2016-05-20 07,normal,15.0,0.0
89424,2016-05-20 08,normal,17.8,6.0
89425,2016-05-20 09,normal,19.4,8.0
89426,2016-05-20 10,normal,21.1,3.0
89427,2016-05-20 11,normal,23.3,9.0
89428,2016-05-20 12,normal,23.9,3.0
89429,2016-05-20 13,normal,23.9,6.0
89430,2016-05-20 14,normal,23.9,3.0
